name	att_length	genome_length	score
BDP_378082	65	25377	96
BDP_426247	21	25376	88
BDP_6739	15	25374	47.69
BDP_32103	25	25366	94
BDP_181283	78	25365	100
BDP_249904	86	25362	80
BDP_296411	21	25357	100
BDP_174574	52	25354	94.00990099009901
BDP_9857	49	25352	97
BDP_16559	15	25349	85.09
BDP_187540	34	25348	99
BDP_365828	14	25345	100
BDP_127202	22	25343	30.3125
BDP_237221	22	25337	54.64
BDP_377899	83	25337	93
BDP_100451	19	25334	100
BDP_45899	17	25332	97
BDP_194172	8	25328	100
BDP_61562	5	25326	100
BDP_191032	25	25318	100
BDP_89978	15	25317	100
BDP_202467	762	25313	100
BDP_147684	22	25306	99
BDP_186833	15	25304	100
BDP_274653	60	25304	98
BDP_59182	24	25302	74.03999999999999
BDP_368441	15	25302	75.0873786407767
BDP_314980	94	25299	97
BDP_199453	44	25293	92
BDP_2425	48	25287	52.84
BDP_185666	25	25281	100
BDP_285969	103	25281	99
BDP_140854	17	25279	87.36
BDP_225379	77	25278	92
BDP_70844	18	25276	40.01282051282051
BDP_385504	15	25275	69.0392156862745
BDP_375145	94	25274	100
BDP_228050	17	25270	72.03999999999999
BDP_4577	14	25264	100
BDP_62153	17	25262	100
BDP_202877	31	25261	88.0392156862745
BDP_207211	18	25258	100
BDP_211880	26	25254	100
BDP_298475	93	25252	99
BDP_271297	213	25250	91
BDP_355668	34	25249	69.0408163265306
BDP_85544	18	25245	100
BDP_80746	125	25244	100
BDP_122592	20	25242	100
BDP_78616	18	25240	100
BDP_139929	130	25240	78
BDP_160763	33	25240	97
BDP_122043	50	25238	100
BDP_361075	15	25235	100
BDP_173520	16	25233	100
BDP_404955	7	25232	100
BDP_40986	30	25231	100
BDP_343625	60	25231	100
BDP_152646	16	25228	98
BDP_208729	25	25225	89
BDP_169064	28	25224	100
BDP_382781	15	25220	96
BDP_388749	15	25218	20.61
BDP_80154	30	25217	100
BDP_200253	26	25213	88
BDP_370474	103	25210	95
BDP_304398	24	25209	31.409999999999997
BDP_333114	26	25209	93
BDP_413630	43	25206	100
BDP_72454	25	25204	97
BDP_372194	142	25200	100
BDP_93791	87	25186	100
BDP_38157	15	25183	100
BDP_173182	14	25178	100
BDP_201370	16	25178	99
BDP_341548	21	25175	100
BDP_71058	46	25173	100
BDP_120561	15	25172	100
BDP_147761	64	25172	47.44
BDP_191548	23	25171	98
BDP_98166	51	25170	99
BDP_389597	25	25165	99
BDP_397853	15	25163	96.03999999999999
BDP_230112	56	25162	100
BDP_414245	35	25161	35.970873786407765
BDP_387180	38	25151	100
BDP_205573	15	25148	57.09
BDP_217209	13	25148	36.839999999999996
BDP_134381	218	25144	94
BDP_300132	49	25143	99
BDP_211191	55	25140	98
BDP_269324	42	25139	100
BDP_178960	14	25134	100
BDP_313316	45	25132	94.00990099009901
BDP_386607	175	25130	99
BDP_375353	5	25129	100
BDP_171807	16	25127	32.28440366972477
BDP_264016	19	25127	100
BDP_372868	33	25120	97
BDP_125071	24	25119	99
BDP_329632	12	25119	55.08571428571429
BDP_267304	70	25114	99
BDP_71065	14	25113	65.0392156862745
BDP_9722	36	25109	100
BDP_48982	15	25109	84
BDP_271374	5	25101	100
BDP_16881	26	25094	92
BDP_29789	45	25092	96
BDP_286362	17	25090	40.677685950413235
BDP_156648	23	25088	100
BDP_143391	76	25085	100
BDP_157342	62	25080	46.633663366336634
BDP_206268	17	25077	94
BDP_199136	33	25076	100
BDP_422027	27	25068	84
BDP_46430	92	25067	95
BDP_296477	80	25067	64
BDP_369645	21	25064	92
BDP_317204	21	25060	53.198019801980195
BDP_414460	12	25059	99
BDP_18886	14	25055	100
BDP_427466	45	25049	96
BDP_121019	60	25045	70.23809523809523
BDP_106018	16	25044	99
BDP_124437	47	25042	100
BDP_182921	16	25039	100
BDP_325471	73	25036	80
BDP_184572	20	25034	100
BDP_160654	242	25031	100
BDP_128181	36	25029	30.01851851851852
BDP_323380	16	25029	100
BDP_371880	12	25026	99
BDP_137368	20	25025	100
BDP_417802	42	25021	93
BDP_406093	5	25011	100
BDP_135935	55	25010	100
BDP_298894	17	25010	100
BDP_46904	23	25007	100
BDP_149043	18	25006	100
BDP_192068	19	25005	98
BDP_144921	16	25004	100
BDP_54552	18	25002	100
BDP_153385	52	25000	42.959999999999994
BDP_256643	17	24998	38.734939759036145
BDP_258216	34	24997	99
BDP_3290	15	24996	100
BDP_255871	15	24996	30.689999999999998
BDP_396039	5	24996	100
BDP_344486	28	24983	100
BDP_233771	5	24980	99
BDP_316606	142	24974	100
BDP_236917	9	24972	100
BDP_36875	306	24971	95
BDP_113805	22	24971	100
BDP_304848	15	24971	91
BDP_298440	78	24970	100
BDP_116728	31	24969	99
BDP_164087	32	24965	98
BDP_239681	20	24955	100
BDP_203785	57	24950	84.0392156862745
BDP_161414	60	24948	70.23809523809523
BDP_270974	12	24948	75.23809523809523
BDP_222906	14	24945	25.409999999999997
BDP_410845	91	24943	100
BDP_410498	46	24939	100
BDP_229313	19	24937	100
BDP_223754	23	24932	96
BDP_42205	24	24931	100
BDP_286165	26	24931	86
BDP_395508	5	24927	100
BDP_290489	20	24926	99
BDP_86728	30	24924	96
BDP_326181	46	24922	100
BDP_163273	132	24921	96
BDP_315489	46	24916	55.09183673469387
BDP_33910	16	24913	99
BDP_46893	19	24912	100
BDP_376766	347	24910	94
BDP_27281	24	24908	100
BDP_233260	14	24906	29.61
BDP_301188	14	24904	26.366336633663366
BDP_166582	60	24903	100
BDP_131627	22	24899	99
BDP_206494	13	24894	31.5
BDP_307248	15	24893	100
BDP_222404	25	24892	100
BDP_369555	21	24892	61.010000000000005
BDP_412906	52	24888	100
BDP_47834	15	24887	30.759999999999998
BDP_405018	51	24885	87.00990099009901
BDP_164563	22	24884	99
BDP_159142	25	24881	96
BDP_383846	11	24876	100
BDP_201438	20	24871	100
BDP_354566	17	24871	47.64516129032258
BDP_306965	17	24868	100
BDP_14965	28	24863	100
BDP_282261	548	24861	98
BDP_62889	12	24853	39.89
BDP_278863	35	24852	60.01063829787235
BDP_130240	64	24850	100
BDP_52279	33	24849	100
BDP_177224	16	24849	100
BDP_108897	122	24846	99
BDP_265415	36	24841	100
BDP_76673	15	24836	99
BDP_68355	14	24833	39.59036144578313
BDP_2333	5	24832	98
BDP_378969	34	24822	100
BDP_314457	15	24820	23.23456790123457
BDP_323357	135	24812	100
BDP_224772	32	24811	98
BDP_207759	25	24808	98
BDP_260164	116	24807	96
BDP_296688	12	24805	23.09
BDP_85026	13	24799	100
BDP_112821	52	24799	99
BDP_197757	49	24799	100
BDP_136997	130	24797	75.25
BDP_352253	19	24792	100
BDP_218805	60	24789	70.23809523809523
BDP_69590	62	24788	89.00990099009901
BDP_124310	30	24785	95
BDP_332305	17	24785	100
BDP_33458	14	24784	100
BDP_300419	45	24772	100
BDP_60054	19	24766	100
BDP_221053	32	24764	97
BDP_423623	149	24760	88
BDP_81418	57	24759	100
BDP_224822	13	24757	63
BDP_338824	23	24754	100
BDP_40539	29	24753	100
BDP_125263	21	24753	100
BDP_230143	24	24748	78.00990099009901
BDP_51331	27	24746	100
BDP_131354	18	24745	59
BDP_138090	55	24745	48.29
BDP_345142	24	24745	90
BDP_372817	18	24744	100
BDP_76237	16	24740	100
BDP_219198	26	24738	90
BDP_356123	50	24738	100
BDP_167425	45	24735	96
BDP_324735	27	24732	100
BDP_178628	15	24730	20.61
BDP_163150	37	24729	100
BDP_306536	5	24727	100
BDP_149623	293	24724	53.03999999999999
BDP_188026	18	24721	100
BDP_189534	166	24721	90
BDP_177293	25	24718	82
BDP_398184	16	24715	93
BDP_80560	28	24714	98
BDP_155889	95	24714	78.00990099009901
BDP_132548	80	24712	100
BDP_233070	13	24695	100
BDP_171345	14	24691	100
BDP_179404	16	24691	97
BDP_267504	89	24689	82
BDP_392808	18	24686	100
BDP_81494	64	24682	98
BDP_189306	50	24682	98.00990099009901
BDP_80623	30	24679	100
BDP_347182	129	24679	60.339622641509436
BDP_148503	47	24672	99
BDP_211416	46	24668	61.74311926605505
BDP_245265	27	24667	36.7029702970297
BDP_179703	37	24666	97
BDP_191260	14	24666	49.18446601941747
BDP_401313	20	24659	39.89
BDP_22236	27	24658	100
BDP_191381	13	24658	99
BDP_388893	16	24657	100
BDP_280684	70	24648	87
BDP_2305	50	24643	100
BDP_255651	19	24642	99
BDP_151750	44	24640	94
BDP_256066	77	24637	95
BDP_221545	21	24636	99
BDP_107877	22	24628	50.239999999999995
BDP_78751	33	24627	100
BDP_173242	15	24626	100
BDP_325666	14	24626	71.00990099009901
BDP_265740	15	24621	91.08653846153847
BDP_87331	28	24620	100
BDP_349746	215	24619	95
BDP_20743	25	24616	100
BDP_220173	15	24609	100
BDP_82370	65	24605	66.00990099009901
BDP_254144	10	24603	100
BDP_276852	72	24599	100
BDP_333159	12	24599	65.03960396039604
BDP_417919	27	24598	100
BDP_273678	37	24595	100
BDP_186433	119	24593	99
BDP_214996	18	24593	97
BDP_179985	45	24590	99
BDP_10428	13	24587	36.10958904109589
BDP_397485	14	24587	100
BDP_401260	21	24586	97
BDP_94388	35	24585	95
BDP_8345	17	24583	40.102272727272734
BDP_216934	19	24583	100
BDP_129407	16	24577	100
BDP_236538	121	24577	100
BDP_299592	65	24575	87.00990099009901
BDP_116327	16	24573	100
BDP_340362	22	24573	100
BDP_283692	8	24571	100
BDP_183289	26	24570	100
BDP_210927	6	24570	100
BDP_352346	6	24569	99
BDP_232330	42	24568	92
BDP_206518	89	24562	70.08823529411765
BDP_33542	47	24555	100
BDP_64291	27	24549	96
BDP_107661	28	24547	99
BDP_199750	42	24547	100
BDP_324720	9	24542	100
BDP_65211	14	24539	75
BDP_281479	34	24536	82.03999999999999
BDP_103158	7	24535	100
BDP_375033	30	24533	99
BDP_211164	19	24530	97
BDP_120269	49	24518	100
BDP_402826	29	24517	96
BDP_75508	8	24513	100
BDP_300081	44	24510	63.44
BDP_110232	17	24506	100
BDP_210108	23	24505	100
BDP_404247	252	24504	100
BDP_46892	42	24495	98
BDP_153557	15	24493	56.64
BDP_158947	25	24492	100
BDP_44421	47	24489	100
BDP_62369	27	24489	25.61
BDP_76973	13	24487	64
BDP_135344	23	24483	59.16
BDP_109717	15	24482	99
BDP_119867	49	24482	93
BDP_279600	6	24482	99
BDP_412411	120	24479	100
BDP_332003	51	24478	99
BDP_146826	19	24474	98
BDP_44753	26	24472	83
BDP_21606	15	24470	93.0873786407767
BDP_152455	14	24462	100
BDP_189530	164	24462	99
BDP_376375	64	24461	100
BDP_83758	17	24454	100
BDP_35227	82	24444	97
BDP_155389	12	24444	99
BDP_163183	147	24442	96
BDP_58156	31	24441	83
BDP_347578	89	24439	92
BDP_43429	37	24438	94.00990099009901
BDP_52730	46	24437	100
BDP_310611	14	24433	83.23809523809523
BDP_150693	24	24428	100
BDP_223764	29	24417	97
BDP_23831	18	24416	100
BDP_159693	18	24416	100
BDP_302380	18	24414	85
BDP_17203	16	24412	20.112500000000004
BDP_140883	61	24411	98
BDP_270711	15	24411	80
BDP_14703	14	24410	87
BDP_297244	48	24400	57.18181818181819
BDP_392637	5	24399	100
BDP_233576	14	24395	72.00990099009901
BDP_290012	6	24394	98
BDP_72019	6	24392	99
BDP_352091	27	24391	99
BDP_225363	35	24387	44.85263157894737
BDP_371742	84	24386	100
BDP_33854	45	24382	70.83505154639175
BDP_326688	12	24373	100
BDP_348133	19	24372	100
BDP_383332	27	24372	100
BDP_14952	43	24366	73.03999999999999
BDP_85242	24	24366	86.01
BDP_33957	8	24363	99
BDP_282410	43	24363	100
BDP_135480	17	24362	71
BDP_229522	21	24362	100
BDP_67798	25	24361	28.410000000000004
BDP_136156	19	24350	99
BDP_116217	19	24342	44.183908045977006
BDP_248083	44	24341	85
BDP_108922	28	24339	98
BDP_231749	18	24335	100
BDP_187399	33	24332	94
BDP_150531	32	24329	99
BDP_364827	17	24329	100
BDP_321887	32	24321	98
BDP_46166	19	24316	100
BDP_345777	12	24313	100
BDP_344781	46	24312	79
BDP_374425	15	24310	83
BDP_223696	34	24305	98
BDP_428534	88	24305	100
BDP_68931	13	24303	100
BDP_319344	48	24303	100
BDP_420608	115	24299	100
BDP_382297	15	24298	100
BDP_81127	12	24293	37.29
BDP_145705	152	24289	94
BDP_337578	18	24288	23.839999999999996
BDP_119844	16	24286	100
BDP_42174	52	24285	100
BDP_308546	17	24280	100
BDP_185083	18	24279	81
BDP_135937	33	24276	100
BDP_387624	12	24274	68.36734693877551
BDP_427606	118	24270	100
BDP_15268	5	24265	99
BDP_140999	6	24265	100
BDP_333506	120	24262	100
BDP_413312	18	24261	100
BDP_253378	38	24256	99
BDP_44972	7	24254	98
BDP_150951	21	24253	99
BDP_44246	8	24252	100
BDP_245248	34	24251	97
BDP_67339	164	24249	98
BDP_104937	29	24239	95
BDP_148428	132	24230	98
BDP_407036	109	24227	44.29
BDP_299143	9	24224	99
BDP_47433	15	24221	89
BDP_316111	26	24220	100
BDP_80565	50	24213	100
BDP_160757	79	24210	42.44
BDP_54956	109	24206	93
BDP_115475	60	24206	96
BDP_357030	18	24206	98
BDP_4405	46	24193	99
BDP_382998	60	24192	100
BDP_354101	12	24189	79.00990099009901
BDP_388188	18	24184	99
BDP_321018	28	24183	55.01010101010101
BDP_13427	63	24181	99
BDP_187060	28	24176	100
BDP_164796	47	24173	99
BDP_109401	17	24172	90
BDP_35338	17	24167	98
BDP_335153	93	24166	86
BDP_71682	10	24164	100
BDP_14488	16	24163	73
BDP_322261	6	24159	100
BDP_160873	22	24155	100
BDP_189595	24	24153	100
BDP_326599	13	24152	62
BDP_328370	13	24151	86
BDP_51816	26	24140	55.120000000000005
BDP_103853	32	24140	99
BDP_277647	22	24135	66.00990099009901
BDP_29634	14	24132	100
BDP_48181	21	24130	100
BDP_21042	51	24129	100
BDP_164363	72	24128	100
BDP_371017	19	24128	100
BDP_33475	9	24127	99
BDP_270243	11	24127	100
BDP_18948	100	24125	93.0392156862745
BDP_37546	137	24125	98
BDP_323460	35	24124	100
BDP_13331	48	24118	100
BDP_114176	20	24117	100
BDP_125161	51	24112	99
BDP_251130	19	24109	100
BDP_300982	199	24107	90
BDP_139999	71	24105	90
BDP_173063	18	24103	71.16
BDP_274019	13	24101	70.00990099009901
BDP_286371	47	24097	100
BDP_259744	5	24095	100
BDP_290859	21	24094	97
BDP_117893	16	24093	59.2155172413793
BDP_357051	21	24086	94
BDP_82826	22	24081	99
BDP_242129	21	24079	100
BDP_155912	166	24076	100
BDP_174341	15	24074	100
BDP_39626	18	24072	100
BDP_306174	24	24071	100
BDP_289535	22	24065	29.759999999999998
BDP_277564	19	24059	24.391304347826086
BDP_319069	13	24058	84.0392156862745
BDP_221577	107	24057	87
BDP_356558	101	24052	90
BDP_412781	64	24051	100
BDP_86646	25	24050	99
BDP_306573	16	24050	100
BDP_418082	19	24048	99
BDP_156434	80	24044	75
BDP_176553	21	24044	97
BDP_68735	30	24043	97
BDP_422728	59	24042	63
BDP_198181	16	24041	56
BDP_176684	53	24040	98
BDP_21601	5	24037	100
BDP_139784	31	24026	48.28571428571429
BDP_396532	70	24024	99
BDP_73418	50	24023	82.25510204081633
BDP_114218	92	24021	100
BDP_224918	8	24018	99
BDP_285525	22	24015	98
BDP_413128	26	24013	23.363636363636367
BDP_215235	139	24011	100
BDP_89578	24	24005	35.11392405063292
BDP_82719	19	24004	98
BDP_18439	8	24001	100
BDP_96693	6	23998	99
BDP_314465	16	23998	100
BDP_372610	13	23998	93
BDP_44964	17	23993	100
BDP_356155	29	23993	80.9090909090909
BDP_200558	27	23991	100
BDP_98163	7	23990	100
BDP_183156	11	23989	100
BDP_235863	21	23987	100
BDP_323760	17	23987	100
BDP_272724	49	23986	99
BDP_209193	6	23978	100
BDP_243940	45	23978	22.413333333333334
BDP_194179	21	23977	100
BDP_270508	18	23977	100
BDP_368638	6	23977	98
BDP_265959	12	23975	69.03999999999999
BDP_119878	167	23974	57.03999999999999
BDP_265699	11	23973	100
BDP_430042	13	23971	100
BDP_320226	53	23968	100
BDP_333933	117	23967	61.592592592592595
BDP_389716	92	23967	99
BDP_225202	15	23964	100
BDP_383783	38	23963	100
BDP_172113	29	23961	96
BDP_247907	69	23960	99
BDP_155789	21	23959	98
BDP_316706	25	23956	81.0392156862745
BDP_117494	63	23955	100
BDP_91573	19	23954	100
BDP_54764	21	23952	42.50980392156863
BDP_133030	29	23951	91
BDP_127712	10	23950	100
BDP_385436	5	23947	100
BDP_422381	59	23946	83
BDP_11849	10	23944	98
BDP_106977	17	23942	100
BDP_66807	22	23941	99
BDP_159406	20	23939	46.01298701298701
BDP_233751	47	23937	96.00990099009901
BDP_216805	21	23935	100
BDP_335832	15	23932	100
BDP_325363	25	23931	98
BDP_327258	33	23931	82
BDP_261725	63	23928	41.05714285714285
BDP_16713	98	23925	95
BDP_147883	130	23911	100
BDP_391829	17	23910	52.36
BDP_413610	16	23909	100
BDP_37561	15	23908	100
BDP_255983	69	23908	99
BDP_284036	102	23908	95
BDP_175089	45	23907	97
BDP_214529	11	23907	100
BDP_244969	14	23903	39.721311475409834
BDP_329612	12	23903	20.188235294117646
BDP_100755	62	23900	100
BDP_19541	19	23896	94
BDP_266056	12	23894	67.01010101010101
BDP_426239	6	23892	100
BDP_388156	121	23890	100
BDP_244181	37	23889	35.61
BDP_400881	16	23889	100
BDP_396305	182	23888	87
BDP_62528	27	23887	100
BDP_371380	28	23887	95
BDP_783	20	23884	100
BDP_135810	131	23883	100
BDP_320930	19	23882	98
BDP_131424	27	23881	100
BDP_261722	6	23880	99
BDP_137877	99	23878	86.0392156862745
BDP_35347	35	23877	98
BDP_49785	23	23875	20.639175257731964
BDP_353065	50	23875	100
BDP_42979	47	23871	100
BDP_61739	19	23871	98
BDP_72521	16	23869	100
BDP_136850	15	23866	100
BDP_207704	20	23866	100
BDP_323471	14	23866	80.00990099009901
BDP_127581	21	23863	99
BDP_92553	5	23855	100
BDP_179605	6	23854	98
BDP_188746	18	23854	28.809999999999995
BDP_354629	12	23854	52.09009009009009
BDP_54168	21	23853	100
BDP_320147	39	23851	96
BDP_109609	22	23849	99
BDP_184481	107	23849	100
BDP_64535	28	23848	24.409999999999997
BDP_172522	95	23848	94
BDP_289623	13	23847	97
BDP_158735	16	23844	100
BDP_79354	21	23842	97
BDP_173461	62	23842	98
BDP_401751	48	23841	20.21
BDP_56147	45	23838	99
BDP_220988	16	23837	92
BDP_410236	123	23837	100
BDP_219571	14	23836	99
BDP_46386	7	23832	100
BDP_279340	16	23831	100
BDP_366619	9	23830	100
BDP_20907	43	23828	90
BDP_296153	140	23825	100
BDP_381656	18	23822	21.04040404040404
BDP_259988	26	23816	99
BDP_254708	45	23812	100
BDP_322009	16	23809	100
BDP_56225	14	23801	100
BDP_424660	62	23800	84.00990099009901
BDP_410211	23	23796	46.55681818181817
BDP_174664	16	23795	100
BDP_77429	41	23793	76
BDP_191335	15	23793	100
BDP_213135	6	23793	99
BDP_270152	43	23793	99
BDP_69291	30	23789	97
BDP_528	77	23787	95
BDP_49010	17	23787	99
BDP_1353	99	23786	97
BDP_426478	5	23784	100
BDP_285753	5	23783	100
BDP_170472	32	23779	84
BDP_360224	24	23773	74.0392156862745
BDP_211861	1097	23771	97
BDP_248915	60	23765	100
BDP_401115	19	23764	100
BDP_117074	19	23763	100
BDP_77356	104	23762	100
BDP_412596	18	23762	92
BDP_361230	18	23761	74.00990099009901
BDP_94289	12	23758	98
BDP_85222	31	23757	97
BDP_10925	47	23756	100
BDP_345281	12	23756	20.25
BDP_267965	17	23748	100
BDP_387140	6	23743	100
BDP_146797	60	23741	97
BDP_26051	50	23739	100
BDP_75081	20	23739	100
BDP_420081	97	23732	100
BDP_406730	49	23726	98.01
BDP_328769	33	23725	50.05633802816902
BDP_160092	55	23719	99
BDP_184808	28	23719	99
BDP_247202	66	23717	98
BDP_109394	14	23716	60.339622641509436
BDP_79207	43	23710	96
BDP_150470	496	23709	59
BDP_148175	29	23704	100
BDP_215743	7	23703	100
BDP_113882	8	23700	100
BDP_2406	5	23698	100
BDP_1510	6	23696	100
BDP_19733	30	23695	98
BDP_38262	29	23693	97
BDP_61255	76	23692	97
BDP_400101	17	23692	98
BDP_250602	80	23689	92
BDP_43350	12	23687	20.67857142857143
BDP_63508	17	23681	98
BDP_191158	26	23680	100
BDP_167934	91	23679	97
BDP_321731	38	23679	99
BDP_287792	57	23678	84
BDP_302510	24	23675	50.294117647058826
BDP_33687	33	23673	60.21000000000001
BDP_301631	63	23672	99
BDP_99109	60	23668	96
BDP_119643	16	23666	99
BDP_21026	17	23665	99
BDP_259442	91	23664	99
BDP_39572	10	23659	98
BDP_38110	33	23658	80.00990099009901
BDP_240982	11	23658	100
BDP_71381	46	23657	99
BDP_118983	12	23656	71.03960396039604
BDP_209785	21	23654	100
BDP_4034	50	23651	98
BDP_133401	16	23645	100
BDP_255885	15	23645	21.96
BDP_11418	18	23644	100
BDP_49090	22	23644	99
BDP_250606	46	23638	28.69902912621359
BDP_266742	16	23637	81
BDP_416726	16	23634	100
BDP_78900	18	23632	66.0873786407767
BDP_243971	16	23631	100
BDP_91783	23	23626	73.00990099009901
BDP_59814	42	23623	92
BDP_179725	47	23622	100
BDP_57232	26	23621	100
BDP_140264	23	23616	99
BDP_272162	42	23616	92
BDP_285285	22	23614	99
BDP_300299	13	23613	66.01
BDP_312685	19	23609	67
BDP_246155	18	23607	100
BDP_146299	77	23605	95
BDP_336554	14	23601	83
BDP_120251	12	23600	77
BDP_203787	61	23593	98
BDP_424206	15	23591	74
BDP_364480	8	23589	100
BDP_37976	249	23586	98
BDP_189877	15	23583	33
BDP_260003	20	23580	46.64516129032258
BDP_28141	29	23575	98
BDP_112432	98	23571	98
BDP_134058	47	23570	99
BDP_288860	36	23568	100
BDP_165959	23	23565	100
BDP_188494	184	23565	100
BDP_423132	32	23565	97
BDP_13395	22	23564	98
BDP_73625	17	23562	65.01
BDP_56155	13	23561	65.0873786407767
BDP_380168	66	23557	99
BDP_114174	55	23554	97
BDP_231788	15	23554	100
BDP_130660	22	23553	33.29
BDP_238989	82	23551	94
BDP_188380	114	23548	76
BDP_310542	18	23548	100
BDP_346872	90	23548	100
BDP_253350	13	23543	86.08910891089108
BDP_147773	29	23540	97
BDP_38326	18	23539	31.923913043478258
BDP_369102	42	23531	98
BDP_219273	25	23525	100
BDP_344206	22	23525	94
BDP_292275	41	23523	92
BDP_37572	42	23520	100
BDP_302155	16	23519	100
BDP_50484	58	23514	89.01
BDP_220763	48	23513	96
BDP_202125	24	23508	100
BDP_167765	25	23507	93
BDP_177537	17	23507	58
